"","date","Avg.baby3"
"5394",1983-10-11,16
"5395",1983-10-12,18
"5396",1983-10-13,13
"5397",1983-10-14,5
"5398",1983-10-15,12
"5399",1983-10-16,25
"5400",1983-10-17,NA
"5401",1983-10-18,NA
"5402",1983-10-19,15
"5403",1983-10-20,15
"5404",1983-10-21,2
"5405",1983-10-22,NA
"5406",1983-10-23,8
"5407",1983-10-24,5
"5408",1983-10-25,16
"5409",1983-10-26,6
"5410",1983-10-27,13
"5411",1983-10-28,10
"5412",1983-10-29,NA
"5413",1983-10-30,21
"5414",1983-10-31,12
"5415",1983-11-01,12
"5416",1983-11-02,6
"5417",1983-11-03,4
"5418",1983-11-04,15
"5419",1983-11-05,25
"5420",1983-11-06,10
"5421",1983-11-07,17
"5422",1983-11-08,16
"5423",1983-11-09,22
"5424",1983-11-10,14
"5425",1983-11-11,14
"5426",1983-11-12,22
"5427",1983-11-13,14
"5428",1983-11-14,14
"5429",1983-11-15,13
"5430",1983-11-16,13
"5431",1983-11-17,10
"5432",1983-11-18,15
"5433",1983-11-19,5
"5434",1983-11-20,5
"5435",1983-11-21,9
"5436",1983-11-22,11
"5437",1983-11-23,15
"5438",1983-11-24,13
"5439",1983-11-25,4
"5440",1983-11-26,17
"5441",1983-11-27,12
"5442",1983-11-28,11
"5443",1983-11-29,14
"5444",1983-11-30,9
"5445",1983-12-01,11
"5446",1983-12-02,10
"5447",1983-12-03,9
"5448",1983-12-04,5
"5449",1983-12-05,3
"5450",1983-12-06,12
"5451",1983-12-07,12
"5452",1983-12-08,NA
"5453",1983-12-09,13
"5454",1983-12-10,12
"5455",1983-12-11,11
"5456",1983-12-12,6
"5457",1983-12-13,13
"5458",1983-12-14,17
"5459",1983-12-15,16
"5460",1983-12-16,14
"5461",1983-12-17,5
"5462",1983-12-18,NA
"5463",1983-12-19,12
"5464",1983-12-20,15
"5465",1983-12-21,7
"5466",1983-12-22,7
"5467",1983-12-23,7
"5468",1983-12-24,5
"5469",1983-12-25,5
"5470",1983-12-26,9
"5471",1983-12-27,6
"5472",1983-12-28,20
"5473",1983-12-29,12
"5474",1983-12-30,6
"5475",1983-12-31,8
"5476",1984-01-01,8
"5477",1984-01-02,17
"5478",1984-01-03,4
"5479",1984-01-04,15
"5480",1984-01-05,21
"5481",1984-01-06,12
"5482",1984-01-07,5
"5483",1984-01-08,6
"5484",1984-01-09,14
"5485",1984-01-10,8
"5486",1984-01-11,22
"5487",1984-01-12,10
"5488",1984-01-13,15
"5489",1984-01-14,10
"5490",1984-01-15,3
"5491",1984-01-16,8
"5492",1984-01-17,25
"5493",1984-01-18,8
"5494",1984-01-19,13
"5495",1984-01-20,8
"5496",1984-01-21,19
"5497",1984-01-22,11
"5498",1984-01-23,7
"5499",1984-01-24,11
"5500",1984-01-25,16
"5501",1984-01-26,5
"5502",1984-01-27,12
"5503",1984-01-28,11
"5504",1984-01-29,8
"5505",1984-01-30,6
"5506",1984-01-31,12
"5507",1984-02-01,19
"5508",1984-02-02,19
"5509",1984-02-03,7
"5510",1984-02-04,17
"5511",1984-02-05,7
"5512",1984-02-06,15
"5513",1984-02-07,16
"5514",1984-02-08,11
"5515",1984-02-09,11
"5516",1984-02-10,15
"5517",1984-02-11,16
"5518",1984-02-12,11
"5519",1984-02-13,6
"5520",1984-02-14,7
"5521",1984-02-15,16
"5522",1984-02-16,8
"5523",1984-02-17,15
"5524",1984-02-18,6
"5525",1984-02-19,14
"5526",1984-02-20,11
"5527",1984-02-21,8
"5528",1984-02-22,13
"5529",1984-02-23,10
"5530",1984-02-24,11
"5531",1984-02-25,16
"5532",1984-02-26,12
"5533",1984-02-27,13
"5534",1984-02-28,19
"5535",1984-02-29,4
"5536",1984-03-01,1
"5537",1984-03-02,12
"5538",1984-03-03,8
"5539",1984-03-04,9
"5540",1984-03-05,11
"5541",1984-03-06,16
"5542",1984-03-07,11
"5543",1984-03-08,13
"5544",1984-03-09,5
"5545",1984-03-10,9
"5546",1984-03-11,26
"5547",1984-03-12,11
"5548",1984-03-13,12
"5549",1984-03-14,6
"5550",1984-03-15,8
"5551",1984-03-16,6
"5552",1984-03-17,12
"5553",1984-03-18,11
"5554",1984-03-19,4
"5555",1984-03-20,13
"5556",1984-03-21,8
"5557",1984-03-22,13
"5558",1984-03-23,2
"5559",1984-03-24,29
"5560",1984-03-25,16
"5561",1984-03-26,3
"5562",1984-03-27,11
"5563",1984-03-28,9
"5564",1984-03-29,9
"5565",1984-03-30,16
"5566",1984-03-31,3
"5567",1984-04-01,8
"5568",1984-04-02,NA
"5569",1984-04-03,14
"5570",1984-04-04,18
"5571",1984-04-05,12
"5572",1984-04-06,16
"5573",1984-04-07,11
"5574",1984-04-08,6
"5575",1984-04-09,13
"5576",1984-04-10,8
"5577",1984-04-11,19
"5578",1984-04-12,11
"5579",1984-04-13,12
"5580",1984-04-14,3
"5581",1984-04-15,13
"5582",1984-04-16,8
"5583",1984-04-17,22
"5584",1984-04-18,9
"5585",1984-04-19,16
"5586",1984-04-20,12
"5587",1984-04-21,19
"5588",1984-04-22,9
"5589",1984-04-23,7
"5590",1984-04-24,15
"5591",1984-04-25,5
"5592",1984-04-26,14
"5593",1984-04-27,12
"5594",1984-04-28,4
"5595",1984-04-29,10
"5596",1984-04-30,7
"5597",1984-05-01,3
"5598",1984-05-02,22
"5599",1984-05-03,8
"5600",1984-05-04,10
"5601",1984-05-05,17
"5602",1984-05-06,19
"5603",1984-05-07,24
"5604",1984-05-08,8
"5605",1984-05-09,8
"5606",1984-05-10,25
"5607",1984-05-11,17
"5608",1984-05-12,12
"5609",1984-05-13,NA
"5610",1984-05-14,20
"5611",1984-05-15,9
"5612",1984-05-16,3
"5613",1984-05-17,19
"5614",1984-05-18,3
"5615",1984-05-19,12
"5616",1984-05-20,9
"5617",1984-05-21,8
"5618",1984-05-22,11
"5619",1984-05-23,9
"5620",1984-05-24,11
"5621",1984-05-25,8
"5622",1984-05-26,17
"5623",1984-05-27,3
"5624",1984-05-28,18
"5625",1984-05-29,16
"5626",1984-05-30,12
"5627",1984-05-31,2
"5628",1984-06-01,12
"5629",1984-06-02,17
"5630",1984-06-03,6
"5631",1984-06-04,3
"5632",1984-06-05,24
"5633",1984-06-06,5
"5634",1984-06-07,17
"5635",1984-06-08,14
"5636",1984-06-09,8
"5637",1984-06-10,16
"5638",1984-06-11,8
"5639",1984-06-12,14
"5640",1984-06-13,11
"5641",1984-06-14,7
"5642",1984-06-15,10
"5643",1984-06-16,9
"5644",1984-06-17,7
"5645",1984-06-18,23
"5646",1984-06-19,12
"5647",1984-06-20,12
"5648",1984-06-21,23
"5649",1984-06-22,14
"5650",1984-06-23,7
"5651",1984-06-24,7
"5652",1984-06-25,7
"5653",1984-06-26,12
"5654",1984-06-27,14
"5655",1984-06-28,15
"5656",1984-06-29,11
"5657",1984-06-30,11
"5658",1984-07-01,25
"5659",1984-07-02,18
"5660",1984-07-03,NA
"5661",1984-07-04,21
"5662",1984-07-05,18
"5663",1984-07-06,11
"5664",1984-07-07,14
"5665",1984-07-08,10
"5666",1984-07-09,13
"5667",1984-07-10,14
"5668",1984-07-11,20
"5669",1984-07-12,6
"5670",1984-07-13,12
"5671",1984-07-14,9
"5672",1984-07-15,12
"5673",1984-07-16,18
"5674",1984-07-17,6
"5675",1984-07-18,22
"5676",1984-07-19,11
"5677",1984-07-20,16
"5678",1984-07-21,8
"5679",1984-07-22,23
"5680",1984-07-23,9
"5681",1984-07-24,14
"5682",1984-07-25,11
"5683",1984-07-26,14
"5684",1984-07-27,12
"5685",1984-07-28,6
"5686",1984-07-29,11
"5687",1984-07-30,NA
"5688",1984-07-31,16
"5689",1984-08-01,10
"5690",1984-08-02,8
"5691",1984-08-03,17
"5692",1984-08-04,4
"5693",1984-08-05,8
"5694",1984-08-06,12
"5695",1984-08-07,10
"5696",1984-08-08,12
"5697",1984-08-09,16
"5698",1984-08-10,6
"5699",1984-08-11,6
"5700",1984-08-12,14
"5701",1984-08-13,13
"5702",1984-08-14,10
"5703",1984-08-15,12
"5704",1984-08-16,9
"5705",1984-08-17,13
"5706",1984-08-18,NA
"5707",1984-08-19,10
"5708",1984-08-20,6
"5709",1984-08-21,11
"5710",1984-08-22,19
"5711",1984-08-23,16
"5712",1984-08-24,7
"5713",1984-08-25,9
"5714",1984-08-26,13
"5715",1984-08-27,37
"5716",1984-08-28,17
"5717",1984-08-29,10
"5718",1984-08-30,8
"5719",1984-08-31,8
"5720",1984-09-01,13
"5721",1984-09-02,7
"5722",1984-09-03,5
"5723",1984-09-04,16
"5724",1984-09-05,17
"5725",1984-09-06,19
"5726",1984-09-07,18
"5727",1984-09-08,15
"5728",1984-09-09,NA
"5729",1984-09-10,7
"5730",1984-09-11,11
"5731",1984-09-12,5
"5732",1984-09-13,NA
"5733",1984-09-14,14
"5734",1984-09-15,NA
"5735",1984-09-16,11
"5736",1984-09-17,10
"5737",1984-09-18,9
"5738",1984-09-19,20
"5739",1984-09-20,13
"5740",1984-09-21,23
"5741",1984-09-22,11
"5742",1984-09-23,7
"5743",1984-09-24,5
"5744",1984-09-25,NA
"5745",1984-09-26,10
"5746",1984-09-27,8
"5747",1984-09-28,9
"5748",1984-09-29,6
"5749",1984-09-30,15
"5750",1984-10-01,5
"5751",1984-10-02,7
"5752",1984-10-03,12
"5753",1984-10-04,NA
"5754",1984-10-05,14
"5755",1984-10-06,8
"5756",1984-10-07,13
"5757",1984-10-08,9
"5758",1984-10-09,9
"5759",1984-10-10,8
"5760",1984-10-11,18
"5761",1984-10-12,12
"5762",1984-10-13,13
"5763",1984-10-14,10
"5764",1984-10-15,10
"5765",1984-10-16,15
"5766",1984-10-17,6
"5767",1984-10-18,7
"5768",1984-10-19,9
"5769",1984-10-20,10
"5770",1984-10-21,8
"5771",1984-10-22,5
"5772",1984-10-23,8
"5773",1984-10-24,16
"5774",1984-10-25,7
"5775",1984-10-26,7
"5776",1984-10-27,13
"5777",1984-10-28,8
"5778",1984-10-29,13
"5779",1984-10-30,6
"5780",1984-10-31,14
"5781",1984-11-01,6
"5782",1984-11-02,6
"5783",1984-11-03,5
"5784",1984-11-04,13
"5785",1984-11-05,5
"5786",1984-11-06,12
"5787",1984-11-07,11
"5788",1984-11-08,16
"5789",1984-11-09,14
"5790",1984-11-10,10
"5791",1984-11-11,18
"5792",1984-11-12,12
"5793",1984-11-13,12
"5794",1984-11-14,20
"5795",1984-11-15,21
"5796",1984-11-16,29
"5797",1984-11-17,21
"5798",1984-11-18,8
"5799",1984-11-19,11
"5800",1984-11-20,13
"5801",1984-11-21,12
"5802",1984-11-22,6
"5803",1984-11-23,11
"5804",1984-11-24,9
"5805",1984-11-25,19
"5806",1984-11-26,12
"5807",1984-11-27,10
"5808",1984-11-28,10
"5809",1984-11-29,3
"5810",1984-11-30,8
"5811",1984-12-01,9
"5812",1984-12-02,14
"5813",1984-12-03,11
"5814",1984-12-04,11
"5815",1984-12-05,15
"5816",1984-12-06,5
"5817",1984-12-07,7
"5818",1984-12-08,6
"5819",1984-12-09,14
"5820",1984-12-10,11
"5821",1984-12-11,13
"5822",1984-12-12,NA
"5823",1984-12-13,10
"5824",1984-12-14,9
"5825",1984-12-15,15
"5826",1984-12-16,8
"5827",1984-12-17,19
"5828",1984-12-18,18
"5829",1984-12-19,NA
"5830",1984-12-20,NA
"5831",1984-12-21,11
"5832",1984-12-22,9
"5833",1984-12-23,11
"5834",1984-12-24,10
"5835",1984-12-25,11
"5836",1984-12-26,10
"5837",1984-12-27,14
"5838",1984-12-28,15
"5839",1984-12-29,6
"5840",1984-12-30,11
"5841",1984-12-31,6
"5842",1985-01-01,12
"5843",1985-01-02,4
"5844",1985-01-03,9
"5845",1985-01-04,13
"5846",1985-01-05,11
"5847",1985-01-06,9
"5848",1985-01-07,5
"5849",1985-01-08,19
"5850",1985-01-09,11
"5851",1985-01-10,15
"5852",1985-01-11,NA
"5853",1985-01-12,11
"5854",1985-01-13,23
"5855",1985-01-14,7
"5856",1985-01-15,12
"5857",1985-01-16,10
"5858",1985-01-17,12
"5859",1985-01-18,16
"5860",1985-01-19,9
"5861",1985-01-20,13
"5862",1985-01-21,11
"5863",1985-01-22,4
"5864",1985-01-23,NA
"5865",1985-01-24,8
"5866",1985-01-25,21
"5867",1985-01-26,8
"5868",1985-01-27,18
"5869",1985-01-28,5
"5870",1985-01-29,10
"5871",1985-01-30,10
"5872",1985-01-31,4
"5873",1985-02-01,12
"5874",1985-02-02,12
"5875",1985-02-03,13
"5876",1985-02-04,14
"5877",1985-02-05,12
"5878",1985-02-06,16
"5879",1985-02-07,18
"5880",1985-02-08,22
"5881",1985-02-09,23
"5882",1985-02-10,2
"5883",1985-02-11,2
"5884",1985-02-12,8
"5885",1985-02-13,8
"5886",1985-02-14,11
"5887",1985-02-15,11
"5888",1985-02-16,8
"5889",1985-02-17,16
"5890",1985-02-18,4
"5891",1985-02-19,6
"5892",1985-02-20,10
"5893",1985-02-21,8
"5894",1985-02-22,15
"5895",1985-02-23,6
"5896",1985-02-24,12
"5897",1985-02-25,15
"5898",1985-02-26,9
"5899",1985-02-27,9
"5900",1985-02-28,12
"5901",1985-03-01,14
"5902",1985-03-02,25
"5903",1985-03-03,14
"5904",1985-03-04,12
"5905",1985-03-05,12
"5906",1985-03-06,5
"5907",1985-03-07,5
"5908",1985-03-08,14
"5909",1985-03-09,17
"5910",1985-03-10,15
"5911",1985-03-11,6
"5912",1985-03-12,12
"5913",1985-03-13,12
"5914",1985-03-14,7
"5915",1985-03-15,10
"5916",1985-03-16,7
"5917",1985-03-17,11
"5918",1985-03-18,8
"5919",1985-03-19,8
"5920",1985-03-20,7
"5921",1985-03-21,9
"5922",1985-03-22,NA
"5923",1985-03-23,10
"5924",1985-03-24,6
"5925",1985-03-25,21
"5926",1985-03-26,30
"5927",1985-03-27,24
"5928",1985-03-28,10
"5929",1985-03-29,15
"5930",1985-03-30,8
"5931",1985-03-31,12
"5932",1985-04-01,9
"5933",1985-04-02,4
"5934",1985-04-03,8
"5935",1985-04-04,21
"5936",1985-04-05,22
"5937",1985-04-06,9
"5938",1985-04-07,4
"5939",1985-04-08,6
"5940",1985-04-09,17
"5941",1985-04-10,13
"5942",1985-04-11,14
"5943",1985-04-12,11
"5944",1985-04-13,11
"5945",1985-04-14,8
"5946",1985-04-15,5
"5947",1985-04-16,16
"5948",1985-04-17,6
"5949",1985-04-18,7
"5950",1985-04-19,12
"5951",1985-04-20,5
"5952",1985-04-21,18
"5953",1985-04-22,8
"5954",1985-04-23,7
"5955",1985-04-24,8
"5956",1985-04-25,15
"5957",1985-04-26,NA
"5958",1985-04-27,3
"5959",1985-04-28,17
"5960",1985-04-29,7
"5961",1985-04-30,9
"5962",1985-05-01,6
"5963",1985-05-02,8
"5964",1985-05-03,9
"5965",1985-05-04,3
"5966",1985-05-05,11
"5967",1985-05-06,21
"5968",1985-05-07,9
"5969",1985-05-08,6
"5970",1985-05-09,5
"5971",1985-05-10,12
"5972",1985-05-11,15
"5973",1985-05-12,11
"5974",1985-05-13,13
"5975",1985-05-14,15
"5976",1985-05-15,16
"5977",1985-05-16,11
"5978",1985-05-17,5
"5979",1985-05-18,13
"5980",1985-05-19,7
"5981",1985-05-20,8
"5982",1985-05-21,9
"5983",1985-05-22,7
"5984",1985-05-23,10
"5985",1985-05-24,7
"5986",1985-05-25,8
"5987",1985-05-26,6
"5988",1985-05-27,8
"5989",1985-05-28,12
"5990",1985-05-29,9
"5991",1985-05-30,19
"5992",1985-05-31,5
"5993",1985-06-01,14
"5994",1985-06-02,12
"5995",1985-06-03,10
"5996",1985-06-04,6
"5997",1985-06-05,11
"5998",1985-06-06,10
"5999",1985-06-07,10
"6000",1985-06-08,6
"6001",1985-06-09,6
"6002",1985-06-10,9
"6003",1985-06-11,6
"6004",1985-06-12,10
"6005",1985-06-13,17
"6006",1985-06-14,8
"6007",1985-06-15,8
"6008",1985-06-16,13
"6009",1985-06-17,13
"6010",1985-06-18,15
"6011",1985-06-19,14
"6012",1985-06-20,8
"6013",1985-06-21,18
"6014",1985-06-22,19
"6015",1985-06-23,6
"6016",1985-06-24,14
"6017",1985-06-25,NA
"6018",1985-06-26,7
"6019",1985-06-27,NA
"6020",1985-06-28,17
"6021",1985-06-29,NA
"6022",1985-06-30,14
"6023",1985-07-01,6
"6024",1985-07-02,13
"6025",1985-07-03,11
"6026",1985-07-04,5
"6027",1985-07-05,13
"6028",1985-07-06,5
"6029",1985-07-07,13
"6030",1985-07-08,7
"6031",1985-07-09,10
"6032",1985-07-10,11
"6033",1985-07-11,11
"6034",1985-07-12,17
"6035",1985-07-13,19
"6036",1985-07-14,13
"6037",1985-07-15,9
"6038",1985-07-16,13
"6039",1985-07-17,21
"6040",1985-07-18,NA
"6041",1985-07-19,9
"6042",1985-07-20,10
"6043",1985-07-21,6
"6044",1985-07-22,7
"6045",1985-07-23,6
"6046",1985-07-24,16
"6047",1985-07-25,NA
"6048",1985-07-26,20
"6049",1985-07-27,13
"6050",1985-07-28,20
"6051",1985-07-29,6
"6052",1985-07-30,12
"6053",1985-07-31,20
"6054",1985-08-01,7
"6055",1985-08-02,9
"6056",1985-08-03,8
"6057",1985-08-04,9
"6058",1985-08-05,7
"6059",1985-08-06,12
"6060",1985-08-07,11
"6061",1985-08-08,8
"6062",1985-08-09,10
"6063",1985-08-10,11
"6064",1985-08-11,10
"6065",1985-08-12,6
"6066",1985-08-13,14
"6067",1985-08-14,6
"6068",1985-08-15,8
"6069",1985-08-16,12
"6070",1985-08-17,20
"6071",1985-08-18,14
"6072",1985-08-19,NA
"6073",1985-08-20,17
"6074",1985-08-21,9
"6075",1985-08-22,21
"6076",1985-08-23,24
"6077",1985-08-24,12
"6078",1985-08-25,12
"6079",1985-08-26,NA
"6080",1985-08-27,14
"6081",1985-08-28,11
"6082",1985-08-29,9
"6083",1985-08-30,13
"6084",1985-08-31,2
"6085",1985-09-01,9
"6086",1985-09-02,6
"6087",1985-09-03,6
"6088",1985-09-04,12
"6089",1985-09-05,8
"6090",1985-09-06,7
"6091",1985-09-07,NA
"6092",1985-09-08,2
"6093",1985-09-09,9
"6094",1985-09-10,5
"6095",1985-09-11,NA
"6096",1985-09-12,15
"6097",1985-09-13,7
"6098",1985-09-14,12
"6099",1985-09-15,4
"6100",1985-09-16,13
"6101",1985-09-17,13
"6102",1985-09-18,2
"6103",1985-09-19,NA
"6104",1985-09-20,6
"6105",1985-09-21,5
"6106",1985-09-22,7
"6107",1985-09-23,9
"6108",1985-09-24,11
"6109",1985-09-25,17
"6110",1985-09-26,6
"6111",1985-09-27,7
"6112",1985-09-28,10
"6113",1985-09-29,5
"6114",1985-09-30,6
"6115",1985-10-01,19
"6116",1985-10-02,5
"6117",1985-10-03,10
"6118",1985-10-04,NA
"6119",1985-10-05,5
"6120",1985-10-06,5
"6121",1985-10-07,13
"6122",1985-10-08,10
"6123",1985-10-09,8
"6124",1985-10-10,11
"6125",1985-10-11,11
"6126",1985-10-12,14
"6127",1985-10-13,NA
"6128",1985-10-14,10
"6129",1985-10-15,15
"6130",1985-10-16,11
"6131",1985-10-17,7
"6132",1985-10-18,8
"6133",1985-10-19,7
"6134",1985-10-20,7
"6135",1985-10-21,11
"6136",1985-10-22,NA
"6137",1985-10-23,17
"6138",1985-10-24,8
"6139",1985-10-25,NA
"6140",1985-10-26,9
"6141",1985-10-27,10
"6142",1985-10-28,11
"6143",1985-10-29,NA
"6144",1985-10-30,15
"6145",1985-10-31,8
"6146",1985-11-01,2
"6147",1985-11-02,4
"6148",1985-11-03,27
"6149",1985-11-04,9
"6150",1985-11-05,14
"6151",1985-11-06,18
"6152",1985-11-07,3
"6153",1985-11-08,8
"6154",1985-11-09,6
"6155",1985-11-10,1
"6156",1985-11-11,NA
"6157",1985-11-12,NA
"6158",1985-11-13,9
"6159",1985-11-14,1
"6160",1985-11-15,NA
"6161",1985-11-16,NA
"6162",1985-11-17,20
"6163",1985-11-18,10
"6164",1985-11-19,21
"6165",1985-11-20,7
"6166",1985-11-21,15
"6167",1985-11-22,11
"6168",1985-11-23,11
"6169",1985-11-24,5
"6170",1985-11-25,3
"6171",1985-11-26,12
"6172",1985-11-27,10
"6173",1985-11-28,9
"6174",1985-11-29,16
"6175",1985-11-30,8
"6176",1985-12-01,10
"6177",1985-12-02,13
"6178",1985-12-03,11
"6179",1985-12-04,16
"6180",1985-12-05,14
"6181",1985-12-06,9
"6182",1985-12-07,10
"6183",1985-12-08,11
"6184",1985-12-09,18
"6185",1985-12-10,11
"6186",1985-12-11,15
"6187",1985-12-12,7
"6188",1985-12-13,4
"6189",1985-12-14,12
"6190",1985-12-15,NA
"6191",1985-12-16,NA
"6192",1985-12-17,15
"6193",1985-12-18,18
"6194",1985-12-19,18
"6195",1985-12-20,12
"6196",1985-12-21,5
"6197",1985-12-22,11
"6198",1985-12-23,5
"6199",1985-12-24,8
"6200",1985-12-25,4
"6201",1985-12-26,NA
"6202",1985-12-27,5
"6203",1985-12-28,15
"6204",1985-12-29,10
"6205",1985-12-30,7
"6206",1985-12-31,10
"6207",1986-01-01,15
"6208",1986-01-02,3
"6209",1986-01-03,12
"6210",1986-01-04,10
"6211",1986-01-05,8
"6212",1986-01-06,15
"6213",1986-01-07,5
"6214",1986-01-08,4
"6215",1986-01-09,NA
"6216",1986-01-10,5
"6217",1986-01-11,7
"6218",1986-01-12,8
"6219",1986-01-13,3
"6220",1986-01-14,4
"6221",1986-01-15,2
"6222",1986-01-16,6
"6223",1986-01-17,7
"6224",1986-01-18,8
"6225",1986-01-19,6
"6226",1986-01-20,NA
"6227",1986-01-21,25
"6228",1986-01-22,5
"6229",1986-01-23,13
"6230",1986-01-24,3
"6231",1986-01-25,11
"6232",1986-01-26,6
"6233",1986-01-27,3
"6234",1986-01-28,4
"6235",1986-01-29,3
"6236",1986-01-30,8
"6237",1986-01-31,9
"6238",1986-02-01,11
"6239",1986-02-02,9
"6240",1986-02-03,7
"6241",1986-02-04,10
"6242",1986-02-05,10
"6243",1986-02-06,3
"6244",1986-02-07,6
"6245",1986-02-08,1
"6246",1986-02-09,3
"6247",1986-02-10,8
"6248",1986-02-11,2
"6249",1986-02-12,7
"6250",1986-02-13,15
"6251",1986-02-14,14
"6252",1986-02-15,15
"6253",1986-02-16,10
"6254",1986-02-17,4
"6255",1986-02-18,4
"6256",1986-02-19,6
"6257",1986-02-20,13
"6258",1986-02-21,12
"6259",1986-02-22,NA
"6260",1986-02-23,9
"6261",1986-02-24,6
"6262",1986-02-25,23
"6263",1986-02-26,4
"6264",1986-02-27,6
"6265",1986-02-28,4
"6266",1986-03-01,8
"6267",1986-03-02,6
"6268",1986-03-03,6
"6269",1986-03-04,6
"6270",1986-03-05,7
"6271",1986-03-06,11
"6272",1986-03-07,7
"6273",1986-03-08,4
"6274",1986-03-09,11
"6275",1986-03-10,5
"6276",1986-03-11,22
"6277",1986-03-12,10
"6278",1986-03-13,8
"6279",1986-03-14,7
"6280",1986-03-15,17
"6281",1986-03-16,12
"6282",1986-03-17,NA
"6283",1986-03-18,11
"6284",1986-03-19,7
"6285",1986-03-20,11
"6286",1986-03-21,7
"6287",1986-03-22,4
"6288",1986-03-23,13
"6289",1986-03-24,16
"6290",1986-03-25,5
"6291",1986-03-26,NA
"6292",1986-03-27,3
"6293",1986-03-28,27
"6294",1986-03-29,6
"6295",1986-03-30,4
"6296",1986-03-31,8
"6297",1986-04-01,5
"6298",1986-04-02,11
"6299",1986-04-03,5
"6300",1986-04-04,10
"6301",1986-04-05,5
"6302",1986-04-06,5
"6303",1986-04-07,NA
"6304",1986-04-08,19
"6305",1986-04-09,10
"6306",1986-04-10,9
"6307",1986-04-11,15
"6308",1986-04-12,11
"6309",1986-04-13,3
"6310",1986-04-14,7
"6311",1986-04-15,3
"6312",1986-04-16,7
"6313",1986-04-17,NA
"6314",1986-04-18,6
"6315",1986-04-19,6
"6316",1986-04-21,12
"6317",1986-04-22,25
"6318",1986-04-23,9
"6319",1986-04-24,9
"6320",1986-04-25,4
"6321",1986-04-26,17
"6322",1986-04-27,2
"6323",1986-04-28,15
"6324",1986-04-29,5
"6325",1986-04-30,19
"6326",1986-05-01,16
"6327",1986-05-02,8
"6328",1986-05-03,3
"6329",1986-05-04,4
"6330",1986-05-05,6
"6331",1986-05-06,7
"6332",1986-05-07,8
"6333",1986-05-08,7
"6334",1986-05-09,4
"6335",1986-05-10,3
"6336",1986-05-11,7
"6337",1986-05-12,11
"6338",1986-05-13,9
"6339",1986-05-14,9
"6340",1986-05-15,10
"6341",1986-05-16,6
"6342",1986-05-17,12
"6343",1986-05-18,2
"6344",1986-05-19,2
"6345",1986-05-20,6
"6346",1986-05-21,10
"6347",1986-05-22,12
"6348",1986-05-23,11
"6349",1986-05-24,3
"6350",1986-05-26,11
"6351",1986-05-27,11
"6352",1986-05-28,7
"6353",1986-05-29,9
"6354",1986-05-30,NA
"6355",1986-05-31,19
"6356",1986-06-01,6
"6357",1986-06-02,19
"6358",1986-06-03,14
"6359",1986-06-04,7
"6360",1986-06-05,4
"6361",1986-06-06,7
"6362",1986-06-07,8
"6363",1986-06-08,9
"6364",1986-06-09,12
"6365",1986-06-10,12
"6366",1986-06-11,15
"6367",1986-06-12,6
"6368",1986-06-13,11
"6369",1986-06-14,5
"6370",1986-06-15,3
"6371",1986-06-16,9
"6372",1986-06-17,15
"6373",1986-06-18,18
"6374",1986-06-19,8
"6375",1986-06-20,24
"6376",1986-06-21,14
"6377",1986-06-22,4
"6378",1986-06-23,5
"6379",1986-06-24,16
"6380",1986-06-25,6
"6381",1986-06-26,3
"6382",1986-06-27,7
"6383",1986-06-28,10
"6384",1986-06-29,1
"6385",1986-06-30,4
"6386",1986-07-01,16
"6387",1986-07-02,14
"6388",1986-07-03,6
"6389",1986-07-04,6
"6390",1986-07-05,2
"6391",1986-07-06,5
"6392",1986-07-07,23
"6393",1986-07-08,14
"6394",1986-07-09,NA
"6395",1986-07-10,8
"6396",1986-07-11,13
"6397",1986-07-12,8
"6398",1986-07-13,7
"6399",1986-07-14,15
"6400",1986-07-15,16
"6401",1986-07-16,2
"6402",1986-07-17,2
"6403",1986-07-18,10
"6404",1986-07-19,15
"6405",1986-07-20,6
"6406",1986-07-21,8
"6407",1986-07-22,16
"6408",1986-07-23,9
"6409",1986-07-24,6
"6410",1986-07-25,3
"6411",1986-07-26,6
"6412",1986-07-27,5
"6413",1986-07-28,7
"6414",1986-07-29,1
"6415",1986-07-30,8
"6416",1986-07-31,9
"6417",1986-08-01,12
"6418",1986-08-02,14
"6419",1986-08-03,6
"6420",1986-08-04,1
"6421",1986-08-05,16
"6422",1986-08-06,8
"6423",1986-08-07,11
"6424",1986-08-08,5
"6425",1986-08-09,7
"6426",1986-08-10,7
"6427",1986-08-11,2
"6428",1986-08-12,7
"6429",1986-08-13,10
"6430",1986-08-14,15
"6431",1986-08-15,11
"6432",1986-08-16,9
"6433",1986-08-17,18
"6434",1986-08-18,5
"6435",1986-08-19,10
"6436",1986-08-20,4
"6437",1986-08-21,7
"6438",1986-08-22,25
"6439",1986-08-23,9
"6440",1986-08-24,3
"6441",1986-08-25,11
"6442",1986-08-26,13
"6443",1986-08-27,5
"6444",1986-08-28,2
"6445",1986-08-29,8
"6446",1986-08-30,NA
"6447",1986-08-31,7
"6448",1986-09-01,5
"6449",1986-09-02,3
"6450",1986-09-03,8
"6451",1986-09-04,8
"6452",1986-09-05,13
"6453",1986-09-06,7
"6454",1986-09-07,5
"6455",1986-09-08,4
"6456",1986-09-09,6
"6457",1986-09-10,4
"6458",1986-09-11,8
"6459",1986-09-12,13
"6460",1986-09-13,7
"6461",1986-09-14,7
"6462",1986-09-15,5
"6463",1986-09-16,3
"6464",1986-09-17,13
